date,hometeam,awayteam,fthg,ftag,hs,as,hst,ast,hc,ac,match_result,result_numeric,goal_difference,total_goals,season,league,Date_x,home_form_5,home_avg_goals_scored_5,home_avg_goals_conceded_5,home_avg_gd_5,home_win_streak,home_unbeaten_streak,Date_y,away_form_5,away_avg_goals_scored_5,away_avg_goals_conceded_5,away_avg_gd_5,away_win_streak,away_unbeaten_streak,form_diff,gd_diff,win_streak_diff,form_ratio,gd_ratio,home_advantage_form,momentum_indicator
2021-10-02,Dortmund,Augsburg,2,1,17.0,5.0,3.0,3.0,7.0,3.0,H,1,1,3,2022,Bundesliga 2021 ,2021-10-02,0.0,2.4,2.0,0.0,0,0,2021-10-02,0.0,0.4,1.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-10-02,Hertha,Freiburg,1,2,12.0,9.0,3.0,4.0,4.0,9.0,A,2,-1,3,2022,Bundesliga 2021 ,2021-10-02,0.0,1.2,3.0,0.0,0,0,2021-10-02,0.0,1.8,0.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-10-02,Stuttgart,Hoffenheim,3,1,12.0,13.0,6.0,4.0,9.0,4.0,H,1,2,4,2022,Bundesliga 2021 ,2021-10-02,0.0,0.8,2.2,0.0,0,0,2021-10-02,0.0,1.4,1.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-10-02,Wolfsburg,M'gladbach,1,3,10.0,19.0,5.0,11.0,4.0,6.0,A,2,-2,4,2022,Bundesliga 2021 ,2021-10-02,0.0,1.4,1.0,0.0,0,0,2021-10-02,0.0,1.0,1.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-10-02,RB Leipzig,Bochum,3,0,15.0,9.0,9.0,2.0,2.0,3.0,H,1,3,3,2022,Bundesliga 2021 ,2021-10-02,0.0,2.4,1.2,0.0,0,0,2021-10-02,0.0,0.8,2.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-10-03,Mainz,Union Berlin,1,2,11.0,15.0,4.0,3.0,2.0,5.0,A,2,-1,3,2022,Bundesliga 2021 ,2021-10-03,0.0,1.0,0.6,0.0,0,0,2021-10-03,0.0,1.4,1.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-10-03,Bayern Munich,Ein Frankfurt,1,2,21.0,5.0,11.0,3.0,10.0,1.0,A,2,-1,3,2022,Bundesliga 2021 ,2021-10-03,0.0,4.4,0.8,0.0,0,0,2021-10-03,0.0,0.8,0.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-10-03,Bielefeld,Leverkusen,0,4,10.0,19.0,3.0,7.0,2.0,4.0,A,2,-4,4,2022,Bundesliga 2021 ,2021-10-03,0.0,0.6,1.2,0.0,0,0,2021-10-03,0.0,3.0,1.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-10-15,Hoffenheim,FC Koln,5,0,14.0,10.0,8.0,0.0,3.0,3.0,H,1,5,5,2022,Bundesliga 2021 ,2021-10-15,0.0,1.2,1.8,0.0,0,0,2021-10-15,0.0,1.6,1.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-10-16,Dortmund,Mainz,3,1,11.0,5.0,5.0,2.0,6.0,2.0,H,1,2,4,2022,Bundesliga 2021 ,2021-10-16,0.0,2.6,1.8,0.0,0,0,2021-10-16,0.0,1.2,0.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-10-16,Ein Frankfurt,Hertha,1,2,13.0,12.0,5.0,6.0,7.0,4.0,A,2,-1,3,2022,Bundesliga 2021 ,2021-10-16,0.0,1.2,1.0,0.0,0,0,2021-10-16,0.0,1.2,3.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-10-16,Freiburg,RB Leipzig,1,1,15.0,13.0,2.0,4.0,8.0,5.0,D,0,0,2,2022,Bundesliga 2021 ,2021-10-16,0.0,1.8,0.8,0.0,0,0,2021-10-16,0.0,2.2,1.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-10-16,Greuther Furth,Bochum,0,1,12.0,9.0,3.0,2.0,4.0,3.0,A,2,-1,1,2022,Bundesliga 2021 ,2021-10-16,0.0,0.6,2.6,0.0,0,0,2021-10-16,0.0,0.4,3.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-10-16,Union Berlin,Wolfsburg,2,0,6.0,13.0,3.0,4.0,3.0,3.0,H,1,2,2,2022,Bundesliga 2021 ,2021-10-16,0.0,1.4,1.2,0.0,0,0,2021-10-16,0.0,1.2,1.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-10-16,M'gladbach,Stuttgart,1,1,31.0,5.0,8.0,2.0,9.0,1.0,D,0,0,2,2022,Bundesliga 2021 ,2021-10-16,0.0,1.6,1.0,0.0,0,0,2021-10-16,0.0,1.4,1.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-10-17,Leverkusen,Bayern Munich,1,5,7.0,27.0,4.0,11.0,4.0,7.0,A,2,-4,6,2022,Bundesliga 2021 ,2021-10-17,0.0,3.0,1.2,0.0,0,0,2021-10-17,0.0,4.0,0.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-10-17,Augsburg,Bielefeld,1,1,14.0,10.0,6.0,3.0,9.0,5.0,D,0,0,2,2022,Bundesliga 2021 ,2021-10-17,0.0,0.6,1.8,0.0,0,0,2021-10-17,0.0,0.4,1.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-10-22,Mainz,Augsburg,4,1,19.0,6.0,8.0,2.0,6.0,2.0,H,1,3,5,2022,Bundesliga 2021 ,2021-10-22,0.0,0.8,1.2,0.0,0,0,2021-10-22,0.0,0.6,1.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-10-23,Bayern Munich,Hoffenheim,4,0,15.0,9.0,7.0,2.0,4.0,2.0,H,1,4,4,2022,Bundesliga 2021 ,2021-10-23,0.0,4.0,1.0,0.0,0,0,2021-10-23,0.0,1.8,1.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-10-23,Bielefeld,Dortmund,1,3,13.0,14.0,6.0,7.0,7.0,2.0,A,2,-2,4,2022,Bundesliga 2021 ,2021-10-23,0.0,0.4,1.8,0.0,0,0,2021-10-23,0.0,2.6,1.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-10-23,RB Leipzig,Greuther Furth,4,1,13.0,8.0,5.0,4.0,3.0,4.0,H,1,3,5,2022,Bundesliga 2021 ,2021-10-23,0.0,2.4,1.2,0.0,0,0,2021-10-23,0.0,0.6,2.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-10-23,Wolfsburg,Freiburg,0,2,17.0,11.0,4.0,4.0,7.0,1.0,A,2,-2,2,2022,Bundesliga 2021 ,2021-10-23,0.0,1.0,1.8,0.0,0,0,2021-10-23,0.0,1.4,0.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-10-23,Hertha,M'gladbach,1,0,10.0,10.0,4.0,1.0,2.0,6.0,H,1,1,1,2022,Bundesliga 2021 ,2021-10-23,0.0,1.6,2.2,0.0,0,0,2021-10-23,0.0,1.6,0.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-10-24,FC Koln,Leverkusen,2,2,17.0,9.0,5.0,6.0,6.0,6.0,D,0,0,4,2022,Bundesliga 2021 ,2021-10-24,0.0,1.2,1.8,0.0,0,0,2021-10-24,0.0,2.4,2.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-10-24,Stuttgart,Union Berlin,1,1,8.0,11.0,2.0,3.0,1.0,2.0,D,0,0,2,2022,Bundesliga 2021 ,2021-10-24,0.0,1.2,1.2,0.0,0,0,2021-10-24,0.0,1.4,1.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-10-24,Bochum,Ein Frankfurt,2,0,19.0,14.0,7.0,6.0,4.0,7.0,H,1,2,2,2022,Bundesliga 2021 ,2021-10-24,0.0,0.4,2.6,0.0,0,0,2021-10-24,0.0,1.2,1.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-10-29,Hoffenheim,Hertha,2,0,14.0,5.0,3.0,2.0,9.0,4.0,H,1,2,2,2022,Bundesliga 2021 ,2021-10-29,0.0,1.8,1.6,0.0,0,0,2021-10-29,0.0,1.2,2.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-10-30,Bielefeld,Mainz,1,2,15.0,16.0,7.0,6.0,6.0,6.0,A,2,-1,3,2022,Bundesliga 2021 ,2021-10-30,0.0,0.4,1.8,0.0,0,0,2021-10-30,0.0,1.2,1.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-10-30,Dortmund,FC Koln,2,0,7.0,19.0,4.0,6.0,4.0,3.0,H,1,2,2,2022,Bundesliga 2021 ,2021-10-30,0.0,2.4,1.2,0.0,0,0,2021-10-30,0.0,1.4,2.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-10-30,Freiburg,Greuther Furth,3,1,12.0,8.0,5.0,4.0,5.0,2.0,H,1,2,4,2022,Bundesliga 2021 ,2021-10-30,0.0,1.6,0.4,0.0,0,0,2021-10-30,0.0,0.8,2.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-10-30,Leverkusen,Wolfsburg,0,2,12.0,13.0,1.0,8.0,10.0,2.0,A,2,-2,2,2022,Bundesliga 2021 ,2021-10-30,0.0,2.2,1.6,0.0,0,0,2021-10-30,0.0,0.6,2.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-10-30,Union Berlin,Bayern Munich,2,5,9.0,14.0,6.0,6.0,6.0,1.0,A,2,-3,7,2022,Bundesliga 2021 ,2021-10-30,0.0,1.6,1.2,0.0,0,0,2021-10-30,0.0,4.0,0.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-10-30,Ein Frankfurt,RB Leipzig,1,1,12.0,15.0,3.0,7.0,5.0,5.0,D,0,0,2,2022,Bundesliga 2021 ,2021-10-30,0.0,1.0,1.4,0.0,0,0,2021-10-30,0.0,3.0,0.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-10-31,Augsburg,Stuttgart,4,1,20.0,12.0,12.0,3.0,7.0,5.0,H,1,3,5,2022,Bundesliga 2021 ,2021-10-31,0.0,0.8,2.0,0.0,0,0,2021-10-31,0.0,1.2,1.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-10-31,M'gladbach,Bochum,2,1,14.0,11.0,5.0,4.0,9.0,1.0,H,1,1,3,2022,Bundesliga 2021 ,2021-10-31,0.0,1.0,0.8,0.0,0,0,2021-10-31,0.0,0.6,2.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-11-05,Mainz,M'gladbach,1,1,19.0,11.0,8.0,5.0,9.0,1.0,D,0,0,2,2022,Bundesliga 2021 ,2021-11-05,0.0,1.6,1.6,0.0,0,0,2021-11-05,0.0,1.4,0.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-11-06,Bayern Munich,Freiburg,2,1,29.0,14.0,11.0,4.0,6.0,4.0,H,1,1,3,2022,Bundesliga 2021 ,2021-11-06,0.0,3.6,1.2,0.0,0,0,2021-11-06,0.0,2.2,0.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-11-06,Bochum,Hoffenheim,2,0,14.0,9.0,4.0,1.0,2.0,4.0,H,1,2,2,2022,Bundesliga 2021 ,2021-11-06,0.0,0.8,1.0,0.0,0,0,2021-11-06,0.0,2.2,1.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-11-06,Stuttgart,Bielefeld,0,1,9.0,15.0,4.0,2.0,8.0,4.0,A,2,-1,1,2022,Bundesliga 2021 ,2021-11-06,0.0,1.2,1.4,0.0,0,0,2021-11-06,0.0,0.6,2.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-11-06,Wolfsburg,Augsburg,1,0,9.0,13.0,4.0,3.0,0.0,8.0,H,1,1,1,2022,Bundesliga 2021 ,2021-11-06,0.0,0.8,2.0,0.0,0,0,2021-11-06,0.0,1.4,2.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-11-06,RB Leipzig,Dortmund,2,1,15.0,9.0,7.0,3.0,5.0,6.0,H,1,1,3,2022,Bundesliga 2021 ,2021-11-06,0.0,3.0,0.6,0.0,0,0,2021-11-06,0.0,2.0,0.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-11-07,Hertha,Leverkusen,1,1,15.0,8.0,5.0,3.0,5.0,6.0,D,0,0,2,2022,Bundesliga 2021 ,2021-11-07,0.0,0.8,2.2,0.0,0,0,2021-11-07,0.0,1.6,1.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-11-07,FC Koln,Union Berlin,2,2,16.0,9.0,5.0,3.0,5.0,2.0,D,0,0,4,2022,Bundesliga 2021 ,2021-11-07,0.0,1.2,2.2,0.0,0,0,2021-11-07,0.0,1.6,1.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-11-07,Greuther Furth,Ein Frankfurt,1,2,20.0,14.0,2.0,4.0,6.0,3.0,A,2,-1,3,2022,Bundesliga 2021 ,2021-11-07,0.0,0.8,2.8,0.0,0,0,2021-11-07,0.0,1.0,1.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-11-19,Augsburg,Bayern Munich,2,1,6.0,18.0,3.0,4.0,1.0,10.0,H,1,1,3,2022,Bundesliga 2021 ,2021-11-19,0.0,1.4,1.8,0.0,0,0,2021-11-19,0.0,3.4,1.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-11-20,Bielefeld,Wolfsburg,2,2,10.0,13.0,3.0,5.0,6.0,5.0,D,0,0,4,2022,Bundesliga 2021 ,2021-11-20,0.0,0.8,2.0,0.0,0,0,2021-11-20,0.0,0.8,1.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-11-20,Dortmund,Stuttgart,2,1,20.0,12.0,4.0,4.0,2.0,3.0,H,1,1,3,2022,Bundesliga 2021 ,2021-11-20,0.0,2.2,1.0,0.0,0,0,2021-11-20,0.0,1.2,1.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-11-20,Hoffenheim,RB Leipzig,2,0,24.0,4.0,8.0,0.0,7.0,2.0,H,1,2,2,2022,Bundesliga 2021 ,2021-11-20,0.0,1.6,1.8,0.0,0,0,2021-11-20,0.0,2.2,0.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-11-20,Leverkusen,Bochum,1,0,11.0,19.0,5.0,7.0,7.0,7.0,H,1,1,1,2022,Bundesliga 2021 ,2021-11-20,0.0,1.6,2.0,0.0,0,0,2021-11-20,0.0,1.2,1.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-11-20,M'gladbach,Greuther Furth,4,0,19.0,4.0,11.0,2.0,7.0,7.0,H,1,4,4,2022,Bundesliga 2021 ,2021-11-20,0.0,1.4,1.0,0.0,0,0,2021-11-20,0.0,0.8,2.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-11-20,Union Berlin,Hertha,2,0,16.0,6.0,5.0,3.0,7.0,6.0,H,1,2,2,2022,Bundesliga 2021 ,2021-11-20,0.0,1.8,1.8,0.0,0,0,2021-11-20,0.0,1.0,1.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-11-21,Freiburg,Ein Frankfurt,0,2,20.0,13.0,6.0,7.0,10.0,4.0,A,2,-2,2,2022,Bundesliga 2021 ,2021-11-21,0.0,1.8,1.0,0.0,0,0,2021-11-21,0.0,1.2,1.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-11-21,Mainz,FC Koln,1,1,11.0,12.0,2.0,6.0,5.0,7.0,D,0,0,2,2022,Bundesliga 2021 ,2021-11-21,0.0,1.8,1.6,0.0,0,0,2021-11-21,0.0,1.4,2.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-11-26,Stuttgart,Mainz,2,1,8.0,18.0,3.0,5.0,5.0,6.0,H,1,1,3,2022,Bundesliga 2021 ,2021-11-26,0.0,0.8,1.8,0.0,0,0,2021-11-26,0.0,1.8,1.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-11-27,Bochum,Freiburg,2,1,13.0,22.0,5.0,11.0,4.0,7.0,H,1,1,3,2022,Bundesliga 2021 ,2021-11-27,0.0,1.2,0.6,0.0,0,0,2021-11-27,0.0,1.4,1.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-11-27,FC Koln,M'gladbach,4,1,15.0,15.0,9.0,5.0,4.0,4.0,H,1,3,5,2022,Bundesliga 2021 ,2021-11-27,0.0,1.0,2.4,0.0,0,0,2021-11-27,0.0,1.6,0.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-11-27,Greuther Furth,Hoffenheim,3,6,14.0,20.0,7.0,11.0,4.0,10.0,A,2,-3,9,2022,Bundesliga 2021 ,2021-11-27,0.0,0.6,2.8,0.0,0,0,2021-11-27,0.0,1.8,1.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-11-27,Hertha,Augsburg,1,1,10.0,20.0,4.0,7.0,5.0,6.0,D,0,0,2,2022,Bundesliga 2021 ,2021-11-27,0.0,0.8,1.2,0.0,0,0,2021-11-27,0.0,1.6,1.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-11-27,Wolfsburg,Dortmund,1,3,15.0,16.0,7.0,8.0,7.0,7.0,A,2,-2,4,2022,Bundesliga 2021 ,2021-11-27,0.0,1.0,1.2,0.0,0,0,2021-11-27,0.0,2.2,1.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-11-27,Bayern Munich,Bielefeld,1,0,23.0,8.0,9.0,0.0,13.0,4.0,H,1,1,1,2022,Bundesliga 2021 ,2021-11-27,0.0,3.4,1.2,0.0,0,0,2021-11-27,0.0,1.2,1.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-11-28,Ein Frankfurt,Union Berlin,2,1,17.0,7.0,4.0,4.0,7.0,2.0,H,1,1,3,2022,Bundesliga 2021 ,2021-11-28,0.0,1.2,1.2,0.0,0,0,2021-11-28,0.0,1.8,1.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-11-28,RB Leipzig,Leverkusen,1,3,14.0,11.0,3.0,4.0,7.0,2.0,A,2,-2,4,2022,Bundesliga 2021 ,2021-11-28,0.0,1.6,1.2,0.0,0,0,2021-11-28,0.0,1.0,2.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-12-03,Union Berlin,RB Leipzig,2,1,14.0,11.0,5.0,2.0,5.0,7.0,H,1,1,3,2022,Bundesliga 2021 ,2021-12-03,0.0,1.6,2.0,0.0,0,0,2021-12-03,0.0,1.6,1.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-12-04,Augsburg,Bochum,2,3,16.0,12.0,7.0,6.0,13.0,6.0,A,2,-1,5,2022,Bundesliga 2021 ,2021-12-04,0.0,1.6,1.6,0.0,0,0,2021-12-04,0.0,1.4,0.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-12-04,Bielefeld,FC Koln,1,1,18.0,9.0,5.0,3.0,7.0,1.0,D,0,0,2,2022,Bundesliga 2021 ,2021-12-04,0.0,1.0,1.6,0.0,0,0,2021-12-04,0.0,1.8,1.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-12-04,Hoffenheim,Ein Frankfurt,3,2,8.0,17.0,4.0,2.0,4.0,6.0,H,1,1,5,2022,Bundesliga 2021 ,2021-12-04,0.0,2.0,1.8,0.0,0,0,2021-12-04,0.0,1.4,1.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-12-04,Leverkusen,Greuther Furth,7,1,13.0,8.0,8.0,3.0,4.0,3.0,H,1,6,8,2022,Bundesliga 2021 ,2021-12-04,0.0,1.4,1.2,0.0,0,0,2021-12-04,0.0,1.2,3.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-12-04,Mainz,Wolfsburg,3,0,12.0,16.0,5.0,0.0,6.0,5.0,H,1,3,3,2022,Bundesliga 2021 ,2021-12-04,0.0,1.8,1.2,0.0,0,0,2021-12-04,0.0,1.2,1.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-12-04,Dortmund,Bayern Munich,2,3,11.0,16.0,4.0,6.0,4.0,6.0,A,2,-1,5,2022,Bundesliga 2021 ,2021-12-04,0.0,2.2,1.0,0.0,0,0,2021-12-04,0.0,2.6,1.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-12-05,Stuttgart,Hertha,2,2,10.0,15.0,3.0,8.0,7.0,5.0,D,0,0,4,2022,Bundesliga 2021 ,2021-12-05,0.0,1.0,1.8,0.0,0,0,2021-12-05,0.0,0.6,1.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-12-05,M'gladbach,Freiburg,0,6,19.0,15.0,3.0,8.0,3.0,3.0,A,2,-6,6,2022,Bundesliga 2021 ,2021-12-05,0.0,1.6,1.4,0.0,0,0,2021-12-05,0.0,1.4,1.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-12-10,FC Koln,Augsburg,0,2,14.0,12.0,4.0,4.0,9.0,4.0,A,2,-2,2,2022,Bundesliga 2021 ,2021-12-10,0.0,1.6,1.4,0.0,0,0,2021-12-10,0.0,1.8,1.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-12-11,Bayern Munich,Mainz,2,1,21.0,9.0,7.0,4.0,7.0,2.0,H,1,1,3,2022,Bundesliga 2021 ,2021-12-11,0.0,2.4,1.4,0.0,0,0,2021-12-11,0.0,1.6,1.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-12-11,Bochum,Dortmund,1,1,4.0,23.0,3.0,8.0,0.0,15.0,D,0,0,2,2022,Bundesliga 2021 ,2021-12-11,0.0,1.6,1.2,0.0,0,0,2021-12-11,0.0,2.0,1.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-12-11,Freiburg,Hoffenheim,1,2,14.0,14.0,6.0,8.0,6.0,7.0,A,2,-1,3,2022,Bundesliga 2021 ,2021-12-11,0.0,2.2,1.4,0.0,0,0,2021-12-11,0.0,2.6,1.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-12-11,Hertha,Bielefeld,2,0,18.0,9.0,9.0,1.0,6.0,4.0,H,1,2,2,2022,Bundesliga 2021 ,2021-12-11,0.0,0.8,1.6,0.0,0,0,2021-12-11,0.0,1.0,1.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-12-11,RB Leipzig,M'gladbach,4,1,19.0,12.0,10.0,4.0,6.0,0.0,H,1,3,5,2022,Bundesliga 2021 ,2021-12-11,0.0,1.0,1.8,0.0,0,0,2021-12-11,0.0,1.6,2.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-12-11,Wolfsburg,Stuttgart,0,2,19.0,12.0,3.0,3.0,5.0,3.0,A,2,-2,2,2022,Bundesliga 2021 ,2021-12-11,0.0,1.2,1.6,0.0,0,0,2021-12-11,0.0,1.2,2.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-12-12,Greuther Furth,Union Berlin,1,0,5.0,14.0,3.0,4.0,3.0,7.0,H,1,1,1,2022,Bundesliga 2021 ,2021-12-12,0.0,1.2,4.4,0.0,0,0,2021-12-12,0.0,1.8,2.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-12-12,Ein Frankfurt,Leverkusen,5,2,15.0,11.0,7.0,4.0,7.0,4.0,H,1,3,7,2022,Bundesliga 2021 ,2021-12-12,0.0,1.8,1.2,0.0,0,0,2021-12-12,0.0,2.4,1.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-12-14,Stuttgart,Bayern Munich,0,5,13.0,25.0,1.0,12.0,1.0,3.0,A,2,-5,5,2022,Bundesliga 2021 ,2021-12-14,0.0,1.4,1.2,0.0,0,0,2021-12-14,0.0,1.8,1.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-12-14,Bielefeld,Bochum,2,0,13.0,5.0,4.0,3.0,6.0,2.0,H,1,2,2,2022,Bundesliga 2021 ,2021-12-14,0.0,0.8,1.2,0.0,0,0,2021-12-14,0.0,1.6,1.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-12-14,Mainz,Hertha,4,0,21.0,7.0,11.0,1.0,4.0,1.0,H,1,4,4,2022,Bundesliga 2021 ,2021-12-14,0.0,1.4,1.2,0.0,0,0,2021-12-14,0.0,1.2,1.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-12-14,Wolfsburg,FC Koln,2,3,19.0,19.0,5.0,6.0,9.0,5.0,A,2,-1,5,2022,Bundesliga 2021 ,2021-12-14,0.0,0.8,2.0,0.0,0,0,2021-12-14,0.0,1.6,1.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-12-15,M'gladbach,Ein Frankfurt,2,3,19.0,12.0,8.0,5.0,7.0,1.0,A,2,-1,5,2022,Bundesliga 2021 ,2021-12-15,0.0,1.4,3.0,0.0,0,0,2021-12-15,0.0,2.6,1.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-12-15,Augsburg,RB Leipzig,1,1,9.0,13.0,2.0,4.0,6.0,8.0,D,0,0,2,2022,Bundesliga 2021 ,2021-12-15,0.0,1.4,1.2,0.0,0,0,2021-12-15,0.0,1.6,1.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-12-15,Dortmund,Greuther Furth,3,0,12.0,7.0,5.0,1.0,5.0,8.0,H,1,3,3,2022,Bundesliga 2021 ,2021-12-15,0.0,1.8,1.6,0.0,0,0,2021-12-15,0.0,1.2,3.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-12-15,Leverkusen,Hoffenheim,2,2,17.0,14.0,9.0,6.0,6.0,3.0,D,0,0,4,2022,Bundesliga 2021 ,2021-12-15,0.0,2.8,1.6,0.0,0,0,2021-12-15,0.0,2.6,1.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-12-15,Union Berlin,Freiburg,0,0,18.0,8.0,5.0,2.0,4.0,3.0,D,0,0,0,2022,Bundesliga 2021 ,2021-12-15,0.0,1.4,1.2,0.0,0,0,2021-12-15,0.0,1.8,1.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2021-12-17,Bayern Munich,Wolfsburg,4,0,24.0,7.0,9.0,2.0,5.0,3.0,H,1,4,4,2022,Bundesliga 2021 ,2021-12-17,0.0,2.4,1.0,0.0,0,0,2021-12-17,0.0,1.0,2.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
